Date,CustomerId,DeliveryDate,Address,ProductId,Quantity,UnitPrice,TaxAmount,TotalExcludingTax,TotalIncludingTax,GrossPrice,Discount,NetPrice,GrossRevenue,NetRevenue,COGS_PER,COGS,GrossProfit,OrderKey,SaleKey
22-03-2016,61890,22-03-2016,"153 Tyrese Fork, Bayleefurt, American Samoa",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
15-04-2018,3700,15-04-2018,"71166 Russel Islands, Desmondshire, Portugal",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
23-02-2018,65686,23-02-2018,"1684 Alyson Drives, Murphymouth, Norfolk Island",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
23-01-2017,30968,23-01-2017,"00217 Stroman Junctions, Osinskichester, Bouvet Island (Bouvetoya)",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
20-05-2019,16407,20-05-2019,"4780 Vincent Parkway, Stracketon, Chile",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
13-11-2019,80852,13-11-2019,"969 Reynolds Land, Lake Joyce, United States of America",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
14-02-2018,47302,14-02-2018,"290 Zieme Valley, Reichertton, Brazil",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
31-08-2018,94745,31-08-2018,"1976 Rath Hill, Pansyhaven, Montserrat",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
08-06-2018,12917,08-06-2018,"540 Coty Street, New Ernest, Svalbard & Jan Mayen Islands",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
24-02-2019,16133,24-02-2019,"12668 Adams Ford, East Clintmouth, French Southern Territories",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
25-05-2017,51166,25-05-2017,"805 Kennedi Meadow, Port Emiliefort, Oman",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
10-10-2018,55396,10-10-2018,"891 Tremblay Street, Lake Dorian, Solomon Islands",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
20-10-2018,33245,20-10-2018,"8167 Ullrich Unions, Tillmantown, Thailand",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
08-02-2019,4215,08-02-2019,"6129 Joanny Plain, Port Lafayetteburgh, New Caledonia",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
01-08-2017,24699,01-08-2017,"162 Nikolaus Shoal, Tyreeburgh, Cocos (Keeling) Islands",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
11-02-2018,33364,11-02-2018,"2191 Mayert Track, Obieport, Montenegro",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
25-11-2016,51330,25-11-2016,"60252 Cartwright Mews, Lebsackville, Guernsey",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
18-02-2018,65975,18-02-2018,"74248 Oleta Park, Labadiestad, Switzerland",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
14-12-2016,89881,14-12-2016,"3192 Lebsack Camp, Jeraldfort, Tanzania",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
26-01-2016,72538,26-01-2016,"517 Rice Vista, New Blancheshire, Virgin Islands, U.S.",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
24-09-2016,53172,24-09-2016,"953 Russ Flats, Port Brionnamouth, Uzbekistan",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
02-12-2019,56026,02-12-2019,"0012 Ozella Mall, Lilianfort, Tanzania",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
26-08-2017,4674,26-08-2017,"419 Luisa Mountain, North Presley, Barbados",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
07-08-2019,79450,07-08-2019,"02870 Morissette Road, South Marley, Uzbekistan",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
07-04-2017,62027,07-04-2017,"64019 Tillman Throughway, North Mertie, French Guiana",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
13-08-2016,62027,13-08-2016,"2067 Claire Hill, West Alessandrostad, Burkina Faso",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
06-01-2016,55916,06-01-2016,"0785 Kelli Knoll, New Kelvin, Lithuania",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
21-04-2018,39229,21-04-2018,"237 Jalyn Locks, West Dayne, French Guiana",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
03-10-2017,83167,03-10-2017,"566 Edward Viaduct, Ashlyburgh, Gabon",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
31-10-2016,23183,31-10-2016,"217 Strosin Meadow, Boscoville, Moldova",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
06-08-2018,92839,06-08-2018,"2987 Thad Rapid, Kundefurt, Guyana",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
24-03-2016,97742,24-03-2016,"80927 Elliot Squares, Deckowton, Hungary",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
21-02-2017,51166,21-02-2017,"290 Weber Flats, Kertzmannberg, Kiribati",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
16-09-2019,8002,16-09-2019,"14863 Vergie Forge, North Adrianmouth, Mali",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
11-10-2017,39229,11-10-2017,"633 Virginie Greens, Port Scottychester, Chile",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
10-07-2018,75539,10-07-2018,"144 Collier Causeway, Lehnerchester, Christmas Island",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
13-12-2017,37005,13-12-2017,"0421 Romaguera Mountains, Sibylberg, Honduras",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
08-01-2016,30172,08-01-2016,"8942 Herminio Track, South Melvin, Anguilla",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
19-01-2018,97300,19-01-2018,"5370 Alberta Walks, Rubyeville, Zimbabwe",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
08-05-2016,45962,08-05-2016,"5668 Stroman Track, Jackmouth, Burundi",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
15-08-2017,27340,15-08-2017,"26494 Daija Loaf, Geneshire, Macedonia",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
18-12-2018,83849,18-12-2018,"0304 Maude Junction, Meaganton, Luxembourg",989,4,250,120,1000,1120,250,19,202,1000,808,40,323,485,,
21-04-2016,78061,21-04-2016,"349 Vincenzo Parkways, Port Lennie, Qatar",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
03-08-2017,52274,03-08-2017,"9560 Lemke Underpass, Ricehaven, Gibraltar",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
12-03-2018,51296,12-03-2018,"631 Konopelski Wall, New Kariane, Costa Rica",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
13-07-2016,76496,13-07-2016,"7052 Christine Corner, Port Jarenland, Reunion",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
04-04-2017,56224,04-04-2017,"8469 Lubowitz Street, Bednarland, Nicaragua",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
12-04-2019,81632,12-04-2019,"9543 Mafalda Keys, East Meganeville, Burkina Faso",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
06-10-2018,7159,06-10-2018,"79695 Berry Mews, Schmelertown, Slovenia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
23-07-2016,75591,23-07-2016,"15527 Kuvalis Cape, New Manuelaville, Gambia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
21-12-2017,64863,21-12-2017,"8209 Sylvia Island, Lake Joanieburgh, Saint Pierre and Miquelon",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
27-04-2016,46057,27-04-2016,"088 Goldner Ports, Hackettport, Ethiopia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
29-07-2018,43807,29-07-2018,"2711 Maggio Rue, Vonstad, Kazakhstan",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
21-11-2016,72988,21-11-2016,"680 Morar Alley, Lake Alenaton, Egypt",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
16-04-2019,97599,16-04-2019,"649 Pacocha Cliffs, Lake Carole, American Samoa",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
22-10-2019,54992,22-10-2019,"0395 Altenwerth View, North Watson, Jordan",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
05-09-2019,53749,05-09-2019,"2073 Jaydon Pines, West Mackenziestad, Guam",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
06-11-2016,14649,06-11-2016,"83444 Karl Locks, Balistrerifort, Botswana",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
20-08-2019,58676,20-08-2019,"7557 Jennifer Canyon, Metzshire, Solomon Islands",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-02-2018,65,19-02-2018,"704 Roxanne Courts, East Garrettfort, Cameroon",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
12-07-2017,51931,12-07-2017,"2267 Corkery Knoll, North Camylle, France",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
04-03-2019,5795,04-03-2019,"23548 Curt Meadows, Elodychester, Estonia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
18-02-2019,37250,18-02-2019,"979 Wehner Land, Simoneborough, Norfolk Island",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-01-2017,69557,19-01-2017,"1315 Angeline Ports, South Norris, Ukraine",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
11-02-2019,98227,11-02-2019,"3453 Hailey Lane, Stokestown, Saint Kitts and Nevis",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
29-07-2019,62608,29-07-2019,"946 Hoppe Wall, Hilllview, United States Minor Outlying Islands",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
11-12-2016,92497,11-12-2016,"132 Cassin Ferry, Anitaburgh, Latvia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
02-02-2017,24171,02-02-2017,"172 Aufderhar Centers, New Susanna, Gabon",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
14-07-2018,5795,14-07-2018,"650 Jacobi Freeway, Ferrymouth, Tokelau",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
07-08-2018,26662,07-08-2018,"77149 VonRueden Tunnel, West Lambert, Saint Pierre and Miquelon",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
26-09-2017,68092,26-09-2017,"029 Erik Prairie, South Jaimeberg, Wallis and Futuna",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-07-2019,59896,19-07-2019,"2387 Kuhlman Mountain, Port Skyla, Virgin Islands, U.S.",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
04-06-2017,54406,04-06-2017,"85289 Purdy Plains, Grimesport, Turkmenistan",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
13-11-2016,88448,13-11-2016,"082 Izaiah Locks, Herminaberg, Burkina Faso",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
20-01-2019,51184,20-01-2019,"425 Franecki Squares, West Crawfordberg, Sri Lanka",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
24-06-2016,34330,24-06-2016,"92113 Kyla Loaf, North Jayne, Swaziland",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
06-12-2018,35977,06-12-2018,"89624 Block Bypass, Eastonfort, Montenegro",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
10-01-2018,2365,10-01-2018,"92757 Boehm Plains, Hellerchester, Eritrea",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-04-2018,80140,19-04-2018,"143 Denesik Shoal, New Dashawnmouth, Cocos (Keeling) Islands",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
03-09-2018,88448,03-09-2018,"9867 Jenkins Land, Daniellaberg, Cuba",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
08-07-2017,94745,08-07-2017,"30533 Junius Loaf, North Anabelleview, Martinique",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
21-04-2018,5658,21-04-2018,"7401 Hermann Valley, Hahnview, United Kingdom",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
12-04-2017,8002,12-04-2017,"75499 Ephraim Street, East Luzfort, Niger",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
29-11-2018,84381,29-11-2018,"095 Padberg Landing, Lake Alexyschester, Belarus",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
13-04-2016,31211,13-04-2016,"0151 Koss Common, South Hettie, Philippines",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
26-08-2016,83849,26-08-2016,"3605 Koch Mountain, Christiansenland, Western Sahara",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
01-03-2016,71629,01-03-2016,"778 Haven Rue, Larkinbury, Sao Tome and Principe",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
10-05-2016,59630,10-05-2016,"3542 Mante Trafficway, Ninaport, Senegal",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
11-01-2019,35563,11-01-2019,"009 Torphy Ports, North Sven, Ethiopia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
18-12-2018,51001,18-12-2018,"817 Ledner Pines, New Karsonshire, Zambia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
07-06-2017,10032,07-06-2017,"79274 Bruen Orchard, Port Nathan, Antarctica (the territory South of 60 deg S)",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
01-12-2018,75247,01-12-2018,"787 Yundt Plains, Jaredtown, El Salvador",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
03-09-2017,72935,03-09-2017,"7993 Julie Track, Murrayside, Jersey",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
02-10-2016,69002,02-10-2016,"1250 Pouros Prairie, Port Orrin, Togo",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
15-08-2016,93266,15-08-2016,"6336 Carroll Crossing, Israelland, New Zealand",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
08-07-2018,23778,08-07-2018,"909 Schmitt River, Reichertfort, Ghana",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
16-02-2016,96762,16-02-2016,"2332 Clark Oval, Paucekville, Anguilla",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
20-07-2016,58513,20-07-2016,"434 Edison Keys, Nitzscheville, Slovakia (Slovak Republic)",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
01-03-2018,52819,01-03-2018,"606 Turner Field, Cartershire, New Zealand",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
02-07-2016,48738,02-07-2016,"13107 Stoltenberg Views, North Janelle, Bhutan",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
07-07-2018,55683,07-07-2018,"6552 Krajcik Brook, South Lonville, Venezuela",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
16-07-2016,68357,16-07-2016,"3465 Cecilia Ferry, Kathleenhaven, Netherlands Antilles",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
30-03-2016,52274,30-03-2016,"740 Trever Court, Ritchietown, Senegal",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
25-09-2017,1670,25-09-2017,"1918 Kshlerin Plaza, Gerryton, Thailand",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-04-2016,69521,19-04-2016,"159 Raoul Bridge, O'Keefeshire, Uganda",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
05-02-2018,48873,05-02-2018,"17664 Reese Circles, Kyrafurt, Mexico",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
05-08-2016,5309,05-08-2016,"8949 Gulgowski Point, South Nicobury, Italy",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
05-11-2018,69020,05-11-2018,"04280 Koss Light, Leannonborough, Switzerland",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
24-10-2019,86364,24-10-2019,"772 Eleonore Drives, Lake Aidenborough, Anguilla",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
03-04-2018,76542,03-04-2018,"7031 Sipes Heights, Percivalport, Cocos (Keeling) Islands",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
20-04-2017,8878,20-04-2017,"394 Omer Course, North Gladys, Puerto Rico",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
27-02-2017,5003,27-02-2017,"57306 Abdullah Lights, West Zita, Chile",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
24-01-2017,22163,24-01-2017,"4823 Kamren Fields, South Frederickland, Greenland",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
05-08-2019,88863,05-08-2019,"50299 Gulgowski Pike, Narcisoberg, Barbados",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-12-2019,55899,19-12-2019,"011 DuBuque Stream, New Mekhiview, Latvia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
20-03-2017,82411,20-03-2017,"7398 Garland Village, Port Ilianaville, Egypt",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
31-12-2016,61983,31-12-2016,"674 Parker Heights, North Cristobalborough, Netherlands Antilles",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
03-11-2017,98280,03-11-2017,"65335 Hirthe Knoll, West Bentonmouth, Panama",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
06-06-2018,87495,06-06-2018,"6902 Hilton Harbors, East Melvinatown, Western Sahara",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
06-01-2017,19327,06-01-2017,"1657 Doyle Squares, South Jessmouth, British Indian Ocean Territory (Chagos Archipelago)",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
28-07-2017,25260,28-07-2017,"4383 Reilly Stream, East Keanustad, Bhutan",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
03-10-2017,75979,03-10-2017,"4389 Raynor Islands, Breannebury, Eritrea",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
20-07-2017,77661,20-07-2017,"880 Vada Loop, East Sigmundmouth, Croatia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
24-07-2019,45554,24-07-2019,"94154 Santiago Wall, North Claudie, Cuba",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
29-03-2018,87190,29-03-2018,"71724 Dibbert Highway, Carterton, Virgin Islands, British",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
21-02-2017,58669,21-02-2017,"33110 Fabiola Divide, Valentinaberg, Pakistan",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
16-04-2017,41632,16-04-2017,"774 Beverly Stravenue, Schambergerbury, Mozambique",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
18-03-2017,30653,18-03-2017,"60804 Alena Turnpike, South Ethelyntown, Uruguay",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
14-12-2016,86219,14-12-2016,"787 Garett Oval, East Wavaport, Liberia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
16-08-2016,6792,16-08-2016,"10314 Grover Grove, Auermouth, Iran",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
17-01-2019,85462,17-01-2019,"472 Josefina Spring, West Scotport, Belarus",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
03-11-2019,33204,03-11-2019,"940 Frankie Viaduct, Lake Shawna, Sao Tome and Principe",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
31-05-2017,4459,31-05-2017,"94532 Donny Spring, West Dianafort, Zambia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
11-08-2019,64995,11-08-2019,"741 Trevor Locks, Langworthbury, Ethiopia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
29-03-2018,16593,29-03-2018,"28915 Duncan Lake, Adelinefort, Paraguay",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
18-11-2018,31592,18-11-2018,"764 Kelsie Mountains, North Stephania, Cyprus",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
16-07-2016,16133,16-07-2016,"09107 MacGyver Isle, Gordonport, Martinique",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
09-03-2019,16766,09-03-2019,"6266 Jaquan Point, Port Merlinburgh, Thailand",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
02-12-2016,37612,02-12-2016,"905 O'Keefe Crest, Darricktown, Belgium",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
09-02-2019,79531,09-02-2019,"1103 Ike Corner, West Lourdes, Macedonia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
29-01-2017,50907,29-01-2017,"51528 Purdy Lodge, Antoniomouth, Lebanon",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
01-09-2018,37664,01-09-2018,"746 Hintz Walk, Kozeyport, Palau",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
13-08-2016,39297,13-08-2016,"95851 Neil Square, New Martina, Kenya",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
02-03-2017,56371,02-03-2017,"7176 Roosevelt Mission, New Tessland, New Caledonia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-12-2016,74361,19-12-2016,"359 Legros Camp, Lake Esta, Kenya",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-03-2016,95001,19-03-2016,"7428 Rowe Inlet, Schowalterside, Congo",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
28-06-2016,21932,28-06-2016,"601 Bergnaum Bypass, Merlinside, Chile",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
06-08-2018,25558,06-08-2018,"486 Jacklyn Spur, Myraview, Sao Tome and Principe",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
10-05-2016,1090,10-05-2016,"318 Neil Roads, Terrenceberg, Malta",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
30-05-2016,58119,30-05-2016,"717 Wilderman Points, Oraberg, Liechtenstein",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
15-02-2016,34121,15-02-2016,"8319 Kassulke Burgs, Heidenreichhaven, Cocos (Keeling) Islands",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
21-10-2016,75247,21-10-2016,"05968 Beer Forest, New Stephanyshire, French Southern Territories",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
10-06-2016,66935,10-06-2016,"65849 Elmira Falls, Casandratown, Italy",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
19-02-2017,97695,19-02-2017,"384 Connelly Village, East Asia, Ecuador",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
25-05-2016,27577,25-05-2016,"671 Parisian Mill, Halliemouth, Iceland",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
02-03-2019,52909,02-03-2019,"8224 Candido Fords, Waelchiville, Mongolia",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
02-09-2017,48565,02-09-2017,"4965 Malcolm Lodge, Port Desmondhaven, Ecuador",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
13-02-2018,80995,13-02-2018,"8008 Nadia Pass, Port Riley, Liechtenstein",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
18-01-2017,61563,18-01-2017,"69283 Windler Rapid, West Desmondton, Nepal",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
05-05-2018,17991,05-05-2018,"6780 Felix Mall, South Sid, Burundi",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
30-09-2017,80611,30-09-2017,"652 Johan Knoll, Bergstromport, Anguilla",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
09-05-2017,74203,09-05-2017,"649 Flatley Burg, Port Victorchester, Saint Kitts and Nevis",989,4,250,120,1000,1120,250,15,212,1000,848,40,339,509,,
01-05-2018,47747,01-05-2018,"53387 Conn Flats, Lake Berneiceview, Malawi",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
23-11-2018,84617,23-11-2018,"570 Nakia Radial, South Wade, Yemen",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
20-07-2016,7986,20-07-2016,"667 Shana Neck, North Carolanne, Panama",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
03-05-2019,97300,03-05-2019,"56746 Dariana Lake, Joseport, Indonesia",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
15-01-2017,57203,15-01-2017,"408 Zemlak Bridge, Ziemeview, Bahrain",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
16-06-2019,82921,16-06-2019,"945 Doyle Island, South Maetown, Samoa",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
02-03-2016,68838,02-03-2016,"15367 Heaney Inlet, Greenholtshire, Dominica",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
08-04-2017,67625,08-04-2017,"537 Kuphal Vista, North Glenshire, Antigua and Barbuda",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
12-11-2019,80074,12-11-2019,"1605 Romaguera Branch, Lake Diego, Anguilla",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
25-04-2018,79780,25-04-2018,"50006 Schumm Drives, DuBuquehaven, Republic of Korea",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
14-04-2017,11478,14-04-2017,"34569 Armstrong Divide, North Devin, Canada",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
21-11-2019,15491,21-11-2019,"72473 Dasia Forest, North Aida, Holy See (Vatican City State)",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
16-07-2018,13128,16-07-2018,"232 O'Conner Port, South Rosemaryhaven, Guatemala",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
26-09-2018,6371,26-09-2018,"813 Bode Haven, Jacobsonberg, Martinique",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
21-08-2016,75204,21-08-2016,"7535 Hudson Glens, Port Pierreland, Faroe Islands",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
31-01-2019,51060,31-01-2019,"310 Simonis Prairie, West Emanuelhaven, United States Minor Outlying Islands",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
11-11-2019,31682,11-11-2019,"68897 Lauryn Hill, Mariannemouth, Morocco",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
10-07-2018,92128,10-07-2018,"1420 Roselyn Ramp, West Brennanview, Puerto Rico",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
14-02-2017,2670,14-02-2017,"64841 Zachary Unions, Ziemeside, Vietnam",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
06-04-2016,1788,06-04-2016,"117 Graham Inlet, Lake Leopold, Gambia",989,4,250,120,1000,1120,250,14,215,1000,860,40,344,516,,
